x	y	Label	Cluster	Mean_Similarity	Max_Similarity	Min_Similarity	Label_ID
-4.752614	-1.0236855	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	1	0.007493562922445736	0.9999999999999991	0.0	99
-0.53173184	-4.460279	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	3	0.006086592814319407	0.9999999999999983	0.0	100
-0.5453736	-4.9990487	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	3	0.0053630955290904815	1.0000000000000004	0.0	101
1.8797594	-2.5930965	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	3	0.005536508294753806	1.0	0.0	102
-4.053367	-1.3537824	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	1	0.007778626002896114	0.9999999999999996	0.0	103
-4.390915	-2.3493226	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	1	0.006465111980310883	0.9999999999999976	0.0	104
2.2787251	1.9911107	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	4	0.005331811609435644	1.0	0.0	105
-4.847253	-0.48515052	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	1	0.006640673740316969	1.0000000000000007	0.0	106
0.35704872	3.605263	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	4	0.0052886038351221175	1.0000000000000004	0.0	107
2.1280355	-4.4517107	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	3	0.005302278744528396	1.0000000000000002	0.0	108
-5.118061	0.4259066	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	1	0.006527398067370551	1.000000000000001	0.0	109
-0.5241199	-1.2630861	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.003557761565920526	1.0000000000000004	0.0	110
-1.9729224	-0.6222146	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	1	0.005530644282006753	1.0	0.0	111
2.0246346	1.1091161	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	4	0.0052844860287771895	1.0	0.0	112
